filename/tiff,derivative filename/jpeg,identifier/filename,title,description,isFormatOf/OrigItemNo.,date,subject/topic,subject/location,spatial/location/latitude/longitude (degrees),extent/size,tablecontents/boxes/folders,medium/format/type,source/RG#/MS#,isPartOf/Collection,creator/photographer,contributor/collector,rights,publisher/repository,language,rosetta collection
421201-06484.tif,421201-06484.jpg,421201-06484,,"""Kansas State Band. 6 takes of Kansas State Band at half time - Lincoln."" The negative shows the Kansas State Band performing in the formation of the anchor on the football field.",38920,"1954, Oct. 09",Athletics; Marching band,,,14 x 11 cm,B8,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-06485.tif,421201-06485.jpg,421201-06485,,"""Kansas State Band. 6 takes of Kansas State Band at half time - Lincoln."" The negative shows the Kansas State Band in the shape of a 'U' and an 'N' on the football field.",38920,"1954, Oct. 09",Athletics; Marching band,,,14 x 11 cm,B8,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-06486.tif,421201-06486.jpg,421201-06486,,"""Kansas State Band. 6 takes of Kansas State Band at half time - Lincoln."" The negative shows the Kansas State Band performing on the football field.",38920,"1954, Oct. 09",Athletics; Marching band,,,14 x 11 cm,B8,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-06487.tif,421201-06487.jpg,421201-06487,,"""Public Rel. Mass Formations. Band Day."" The negative shows band members forming a huge 'N' on the football field.",38943-A,"1954, Oct. 20",Athletics; Marching band,,,14 x 11 cm,B8,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-06488.tif,421201-06488.jpg,421201-06488,,"""Public Rel. Mass Formations. Band Day."" The negative shows band members forming the number '100' on the football field on Band Day 1954.",38943-A,"1954, Oct. 20",Athletics; Marching band,,,14 x 11 cm,B8,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-06489.tif,421201-06489.jpg,421201-06489,,"""Public Rel. Mass Formations. Band Day."" The negative shows band members covering the football field and the crowd holding up a sign that says, ""Welcome Bands.""",38943-A,"1954, Oct. 20",Athletics; Marching band,,,14 x 11 cm,B8,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-06828.tif,421201-06828.jpg,421201-06828,,"""Athletics. Copy of Band Day picture."" The negative shows a aerial photograph of the football stadium during Band Day.",43452,"1958, Jun. 11",Athletics; Marching band,,,14 x 10 cm,B10,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-06863.tif,421201-06863.jpg,421201-06863,,"""C.H. Band Day."" The negative shows the marching band performing on Band Day during a football game.",59-00049,"1953, Oct. 22",Athletics; Football; Marching band,,,15 x 11 cm,B10,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-06865.tif,421201-06865.jpg,421201-06865,,"""C.H. Band Day."" The negative shows the marching band performing during Band Day. The crowd is holding up a sign in the center of the photograph.",59-00049,"1953, Oct. 22",Athletics; Football; Marching band,,,15 x 11 cm,B10,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421201-08566.tif,421201-08566.jpg,421201-08566,PP8566-62-1549,"Original Item #: 62-1549; ""Athletics. 1 4x5 color take of Joyce Burns with baton twirlers from 7 of the high schools which were in Band Day, 1962. Bently.""; Original Location: B13; Notes: 2 negatives.;",,"1962, Oct. 15",,Original size: 12 x 10 cm; Photo type: Polyesther Negative,,42-12-01,"Athletics, Publications & Photography (University Communications)","University Communications, Photo Services;","University Communications, Photo Services Department","For copyright information, please contact the repository.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,,,,
421201-06201.tif,421201-06201.jpg,421201-06201,,"""Athletics. (Donovan). Takes of band and card section at Nebr. - Minn. Game."" The negative shows members of the marching band studying formations on a blackboard.",23297,"1949, Oct. 01",Athletics; Marching band,,,15 x 12 cm,B5,Nitrate Negative,RG 42-12-01,"Publications and Photography, Athletic Series","University Communications, Photo Services Department","University Communications, Photo Services","Copyright University of Nebraska Board of Regents. To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries.",,,
421202-00410.tif,421202-00410.jpg,421202-00410,Phil Kleppinger,"Original caption: ""Kleppinger, Phil, Band Uniform"" Portrait of Phil Kleppinger in band uniform;  One double negative in envelope.",4213,"1935, January 9",,,,12 x 17 cm ,,black/white negative,RG 42-12-02,"University Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-02_univ-comm
421202-00411.tif,421202-00411.jpg,421202-00411,R. Middlehauf,"Original caption: ""Middlehauf, R., Band Uniform."" Studio portrait of R. Middlehauf in band uniform. One double negative.",4214,"1935, January 9",Musicians,,,12 x 17 cm ,,black/white negative,RG 42-12-02,"University Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-02_univ-comm
421202-00436.tif,421202-00436.jpg,421202-00436,Military Ball,"Original caption: ""Opening Ceremonies."" Military Ball; OrigLoc: NA; Twenty six negatives in envelope.",41267,"1956, December 7","Neihardt, John G. Residential Center;",,,6 x 12 cm,,black/white negative,RG 42-12-02,"University Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-02_univ-comm
421202-00818.tif,421202-00818.jpg,421202-00818,ROTC Band,"""R.O.T.C Band.""",19316,"1945, FebruaryÂ  18",,,,10 x 12 cm,,black/white negative,RG 42-12-02,"University Photos, University Communications Records","University Communications, Photo Services Department","University Communications, Photo Services Department","To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",Eng,rg/rg42/rg42-12-02_univ-comm
